codigo_cliente;codigo_produto;data_venda;sistema_de_vendas;tipologia;nivel_cliente;unidades_vendidas;venda_bruta;net_sales;volume_kg
100250697;"PRODUTO7_PRA MIM";2024-02-28 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";15;30,9;30,9;0,495
100250697;"PRODUTO7_PRA MIM";2024-03-12 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";42;86,78;83,92;1,386
100250697;"PRODUTO7_PRA MIM";2024-05-08 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";15;0;0;0,54
100250697;"PRODUTO7_PRA MIM";2024-05-29 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";26;69,84;69,84;0,936
100250697;"PRODUTO7_PRA MIM";2024-07-18 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";20;53,72;53,72;0,72
100250697;"SALGADINHO DE MILHO 1_PRA GALERA";2024-06-04 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";14;84,37;84,37;1,47
100250697;"SALGADINHO DE MILHO 1_PRA GALERA";2024-08-10 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";14;86,95;63,710000000000008;1,47
100250697;"SALGADINHO DE MILHO 1_PRA GALERA";2024-08-14 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";15;92,69;67,789999999999992;1,575
100250697;"SALGADINHO DE MILHO 1_PRA GALERA";2024-08-29 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";14;86,51;63,27000000000001;1,47
100250697;"SALGADINHO DE MILHO 1_PRA GALERA";2024-09-03 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";11;71,5;49,68;1,155
100250697;"SALGADINHO DE MILHO 1_PRA GALERA";2024-09-10 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";28;181,99;126,45000000000002;2,94
100250697;"SALGADINHO DE MILHO 1_PRA GALERA";2024-10-02 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";14;91;63,230000000000004;1,47
100250697;"SALGADINHO DE MILHO 1_PRA GALERA";2024-10-22 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";14;91;63,230000000000004;1,47
100250697;"SALGADINHO DE MILHO 1_PRA GALERA";2024-11-13 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";14;90,23;70,740000000000009;1,47
100250697;"SALGADINHO DE MILHO 1_PRA GENTE";2023-10-03 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";6;28,53;28,53;0,48
100250697;"SALGADINHO DE MILHO 1_PRA GENTE";2023-10-10 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";9;61,01;61,01;1,035
100250697;"SALGADINHO DE MILHO 1_PRA GENTE";2023-10-17 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";18;85,59;85,59;1,44
100250697;"SALGADINHO DE MILHO 1_PRA GENTE";2023-11-28 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";19;90,35;90,35;1,52
100250697;"SALGADINHO DE MILHO 1_PRA GENTE";2023-12-19 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";14;94,9;94,9;1,61
100250697;"SALGADINHO DE MILHO 1_PRA GENTE";2023-12-26 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";19;90,35;90,35;1,52
100250697;"SALGADINHO DE MILHO 1_PRA GENTE";2024-01-30 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";14;96,35;80,66;1,61
100250697;"SALGADINHO DE MILHO 1_PRA GENTE";2024-02-06 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";19;90,35;90,35;1,52
100250697;"SALGADINHO DE MILHO 1_PRA GENTE";2024-03-26 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";14;95,49;89,22;1,61
100250697;"SALGADINHO DE MILHO 1_PRA GENTE";2024-04-11 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";11;74,67;74,67;1,265
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2023-10-03 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";48;98,88;98,88;1,776
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2023-10-31 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";10;20,6;20,6;0,37
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2023-11-14 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";20;41,2;41,2;0,74
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2023-11-21 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";48;98,88;98,88;1,776
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2024-01-02 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";12;24,72;24,72;0,444
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2024-01-23 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";48;98,88;98,88;1,776
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2024-02-06 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";32;65,92;65,92;1,184
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2024-02-14 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";20;41,2;41,2;0,74
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2024-03-12 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";10;20,67;19,990000000000002;0,37
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2024-03-19 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";43;88,58;88,58;1,591
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2024-04-11 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";48;95,83;95,83;1,776
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2024-05-08 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";48;96,02;96,02;1,776
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2024-06-04 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";48;95,83;95,83;1,776
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2024-06-18 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";18;35,94;35,94;0,666
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2024-06-25 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";24;47,92;47,92;0,888
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2024-07-09 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";48;95,83;95,83;1,776
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2024-07-30 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";43;85,85;85,85;1,591
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2024-08-10 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";14;0;0;0,518
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2024-09-03 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";35;0;0;1,295
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2024-09-18 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";40;83,92;79,320000000000007;1,48
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2024-11-13 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";42;0;0;1,554
100250697;"SALGADINHO DE MILHO 1_PRA MIM";2024-11-26 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";36;75,14;75,14;1,332
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-04-11 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";112;674,9;674,9;10,514
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-04-17 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";28;168,74;168,74;2,8
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-04-24 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";42;253,09;253,09;4,41
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-05-15 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";14;85,45;74,29;1,148
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-05-22 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";28;170,89;148,57999999999998;2,94
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-05-29 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";16;97,49;85,8;1,68
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-06-11 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";28;170,78;148,46;2,4779999999999998
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-06-25 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";27;162,71;162,71;2,705
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-07-03 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";28;168,72;168,72;2,94
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-07-09 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";14;84,37;84,37;1,33
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-07-18 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";42;253,09;253,09;4,088
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-08-10 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";56;345,62;275,9;5,4179999999999993
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-08-14 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";17;105,05;76,83;1,785
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-08-21 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";56;346,04;253,08000000000004;5,6
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-08-29 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";28;173,02;126,54000000000002;2,8
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-09-03 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";12;77,99;54,19;1,26
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-09-10 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";42;272,99;189,68;4,41
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-09-18 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";56;363,99;252,91000000000003;5,4179999999999993
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-10-02 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";70;454,98;316,13;6,566
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-10-08 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";85;551,93;389,18000000000006;8,001
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-10-22 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";42;273;189,69;3,9479999999999995
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-11-13 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";28;180,46;141,48000000000002;2,618
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-11-19 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";14;90,23;70,740000000000009;1,47
100250697;"SALGADINHO DE MILHO 2_PRA GALERA";2024-11-26 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";14;90,23;70,740000000000009;1,47
100250697;"SALGADINHO DE MILHO 2_PRA GENTE";2023-10-03 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";30;162,9;162,9;2,6719999999999997
100250697;"SALGADINHO DE MILHO 2_PRA GENTE";2023-10-17 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";5;33,89;33,89;0,61
100250697;"SALGADINHO DE MILHO 2_PRA GENTE";2023-10-31 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";10;47,56;47,56;0,75
100250697;"SALGADINHO DE MILHO 2_PRA GENTE";2023-11-14 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";20;109,99;109,99000000000001;2
100250697;"SALGADINHO DE MILHO 2_PRA GENTE";2023-12-05 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";14;94,9;94,9;1,708
100250697;"SALGADINHO DE MILHO 2_PRA GENTE";2023-12-12 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";20;95,39;92,25;1,5
100250697;"SALGADINHO DE MILHO 2_PRA GENTE";2024-01-02 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";14;66,57;66,57;1,05
100250697;"SALGADINHO DE MILHO 2_PRA GENTE";2024-01-10 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";14;94,9;94,9;1,708
100250697;"SALGADINHO DE MILHO 2_PRA GENTE";2024-01-18 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";34;190,01;190,01;3,208
100250697;"SALGADINHO DE MILHO 2_PRA GENTE";2024-01-30 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";20;95,39;92,25;1,5
100250697;"SALGADINHO DE MILHO 2_PRA GENTE";2024-02-06 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";5;34;32,88;0,61
100250697;"SALGADINHO DE MILHO 2_PRA GENTE";2024-02-14 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";39;226,05;202,87;3,818
100250697;"SALGADINHO DE MILHO 2_PRA GENTE";2024-03-04 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";117;667,63;558,94;12,587
100250697;"SALGADINHO DE MILHO 2_PRA GENTE";2024-03-12 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";13;89,48;74,91;1,586
100250697;"SALGADINHO DE MILHO 2_PRA GENTE";2024-03-19 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";24;165,19;138,3;2,64
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2023-10-10 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";16;38,48;38,48;0,72
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2023-10-17 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";48;115,43;115,43;2,16
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2023-10-24 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";19;45,7;45,7;0,73
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2023-11-14 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";25;60,12;60,120000000000005;1,01
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2023-11-28 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";20;48,1;48,1;0,82
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2023-12-05 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";49;117,84;117,84;2,205
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2023-12-12 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";25;60,12;60,12;1
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-01-02 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";33;79,36;79,36;1,353
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-01-10 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";10;31,04;31,04;0,48
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-01-18 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";48;115,43;115,43;2,16
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-01-30 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";14;33,77;32,660000000000004;0,56
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-02-06 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";51;124,74;124,74000000000001;2,3040000000000003
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-02-19 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";53;131,15;128,93;2,16
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-03-12 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";58;139,9;135,28;2,5650000000000004
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-03-19 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";28;67,34;67,34;1,12
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-03-26 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";10;24,05;24,05;0,41
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-04-11 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";96;222,16;222,16;4,08
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-04-17 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";5;11,76;11,76;0,24
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-04-24 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";10;23,14;23,14;0,41
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-05-08 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";61;142,36;137,7;2,693
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-05-22 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";48;111,73;108,06;2,16
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-05-29 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";15;34,71;34,71;0,6
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-06-11 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";48;111,08;111,08;2,16
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-06-18 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";15;34,71;34,71;0,615
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-06-25 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";12;27,77;27,77;0,48
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-07-03 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";64;0;0;2,788
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-07-18 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";22;50,91;50,91;0,88
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-07-30 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";40;95,26;66,09;1,74
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-08-10 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";29;0;0;1,16
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-08-21 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";43;99,51;99,51;1,72
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-09-10 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";12;29,34;27,73;0,54
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-09-18 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";11;26,89;25,42;0,495
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-09-24 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";25;61,11;57,76;1,125
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-10-02 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";16;0;0;0,72
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-10-08 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";48;117,48;111,05000000000001;1,92
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-10-22 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";33;80,66;76,24;1,221
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-11-19 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";27;67,67;45,96;1,215
100250697;"SALGADINHO DE MILHO 2_PRA MIM";2024-11-26 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";36;87,56;87,56;1,62
100250697;"TORTILHA_PRA GALERA";2023-10-03 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";10;103,72;103,72;1,4
100250697;"TORTILHA_PRA GALERA";2023-10-17 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";5;51,87;51,87;0,7
100250697;"TORTILHA_PRA GALERA";2023-10-31 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";14;145,22;145,22;1,96
100250697;"TORTILHA_PRA GALERA";2023-12-12 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";5;53,45;36,300000000000004;0,7
100250697;"TORTILHA_PRA GALERA";2024-01-10 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";10;103,72;103,72;1,4
100250697;"TORTILHA_PRA GALERA";2024-01-23 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";15;155,59;155,59;2,1
100250697;"TORTILHA_PRA GALERA";2024-02-19 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";60;736,23;500,07000000000005;12,6
100250697;"TORTILHA_PRA GALERA";2024-02-28 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";48;588,99;400,06;10,08
100250697;"TORTILHA_PRA GALERA";2024-03-04 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";120;1472,46;1000,1400000000001;25,2
100250697;"TORTILHA_PRA GALERA";2024-03-12 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";48;588,99;400,06;10,08
100250697;"TORTILHA_PRA GALERA";2024-03-19 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";24;294,49;200,03000000000003;5,04
100250697;"TORTILHA_PRA GALERA";2024-03-26 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";29;355,85;241,71000000000004;6,09
100250697;"TORTILHA_PRA GALERA";2024-04-30 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";48;662,93;485,56999999999994;10,08
100250697;"TORTILHA_PRA GALERA";2024-05-08 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";44;496,15;363,13;8,52
100250697;"TORTILHA_PRA GALERA";2024-05-15 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";48;660,65;483,28999999999996;10,08
100250697;"TORTILHA_PRA GALERA";2024-05-22 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";24;330,31;241,63;5,04
100250697;"TORTILHA_PRA GALERA";2024-05-29 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";24;330,11;241,43;5,04
100250697;"TORTILHA_PRA GALERA";2024-06-04 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";18;247,59;181,07999999999998;3,78
100250697;"TORTILHA_PRA GALERA";2024-06-11 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";24;330,11;241,43;5,04
100250697;"TORTILHA_PRA GALERA";2024-06-25 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";24;330,11;241,43;5,04
100250697;"TORTILHA_PRA GALERA";2024-07-03 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";24;330,11;241,43;5,04
100250697;"TORTILHA_PRA GALERA";2024-07-09 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";24;330,11;241,43;5,04
100250697;"TORTILHA_PRA GALERA";2024-07-18 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";24;330,11;241,43;5,04
100250697;"TORTILHA_PRA GALERA";2024-07-30 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";12;165,06;120,72;2,52
100250697;"TORTILHA_PRA GALERA";2024-08-10 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";24;330,11;241,43;5,04
100250697;"TORTILHA_PRA GALERA";2024-08-14 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";12;165,06;120,72;2,52
100250697;"TORTILHA_PRA GALERA";2024-08-21 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";13;178,81;130,77;2,73
100250697;"TORTILHA_PRA GALERA";2024-08-29 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";24;330,11;241,43;5,04
100250697;"TORTILHA_PRA GALERA";2024-09-24 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";36;522,2;361,74;7,56
100250697;"TORTILHA_PRA GENTE";2023-10-03 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";21;146,17;146,17;1,764
100250697;"TORTILHA_PRA GENTE";2023-10-31 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";5;34,81;34,81;0,42
100250697;"TORTILHA_PRA GENTE";2023-11-21 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";10;69,6;69,6;0,84
100250697;"TORTILHA_PRA GENTE";2023-11-28 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";15;104,41;104,41;1,26
100250697;"TORTILHA_PRA GENTE";2023-12-12 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";10;71,38;52,199999999999996;0,84
100250697;"TORTILHA_PRA GENTE";2023-12-19 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";20;139,21;139,21;1,68
100250697;"TORTILHA_PRA GENTE";2023-12-26 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";10;69,6;69,6;0,84
100250697;"TORTILHA_PRA GENTE";2024-01-02 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";13;90,48;90,48;1,092
100250697;"TORTILHA_PRA GENTE";2024-01-18 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";15;104,41;104,41;1,26
100250697;"TORTILHA_PRA GENTE";2024-02-06 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";6;41,76;41,76;0,504
100250697;"TORTILHA_PRA GENTE";2024-02-14 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";7;48,87;47,26;0,588
100250697;"TORTILHA_PRA GENTE";2024-02-28 00:00:00,000;"01.MC1";"AS 01 A 04 CHECK-OUT";"A";15;104,41;104,41;1,26
